Date,Stock Ticker,Open Price,Close Price,High Price,Low Price,Trading Volume,Sentiment Score,Mentions Volume,News Sentiment,Volatility Index,5d MA,10d MA,20d MA,MACD,RSI,Momentum,Beta,Alpha,Sharpe Ratio,Day Return %,Week Return %,Month Return %,Sector
2020-08-04,NFLX,1469.7,1477.75,576.62,824.24,30176562,0.075,9614,0.442,12.7,904.02,917.25,849.93,-4.71,80.04,-2.37,1.52,-0.0338,-0.48,-2.97,-5.96,-0.44,Consumer
2020-08-04,NVDA,969.51,353.19,125.79,139.44,10450365,0.42,5748,-0.081,48.75,1230.64,69.36,686.06,4.15,26.03,-1.77,0.9,-0.0153,-0.93,-4.86,-3.95,-14.6,Finance
2020-08-04,META,233.08,239.01,1044.03,352.68,75493794,-0.888,1611,0.36,48.89,640.64,810.22,390.36,3.42,43.04,-2.98,1.53,-0.0444,-0.89,2.78,6.6,3.48,Tech
2020-08-04,AMD,1030.46,345.13,682.51,754.44,65940270,0.263,2358,0.211,34.43,1149.95,884.57,1092.49,-0.85,10.06,-9.3,1.42,-0.03,1.22,4.28,-5.92,3.06,Healthcare
2020-08-04,INTC,521.4,1165.14,332.45,174.66,13324173,0.529,331,0.969,25.69,611.71,1021.57,1368.12,3.81,90.35,3.75,1.57,0.0103,0.94,-2.53,7.62,-0.37,Healthcare
2020-08-05,AAPL,1045.17,666.98,1233.25,1272.83,41335508,0.557,2842,-0.422,30.48,905.51,295.62,1166.45,1.49,6.93,-4.55,0.53,0.0262,-0.95,-3.45,6.46,4.15,Healthcare
2020-08-05,TSLA,150.98,869.85,1213.71,1091.11,7564462,0.54,7941,0.572,40.49,1178.3,399.99,224.06,3.89,1.82,7.68,0.69,0.0411,-0.77,-2.76,6.15,19.01,Finance
2020-08-05,AMZN,303.58,80.46,755.27,1418.27,14817239,-0.547,4562,-0.531,18.93,218.89,1146.21,830.03,0.95,49.64,7.95,1.76,-0.038,3.0,1.28,7.83,-4.67,Finance
2020-08-05,GOOGL,1290.82,99.93,482.75,1055.53,80982608,0.951,7849,-0.129,27.67,567.34,293.08,1261.28,-2.84,60.31,4.45,1.07,-0.0359,2.86,0.79,7.74,-3.09,Finance
2020-08-05,MSFT,379.41,696.45,975.23,1413.58,90701265,0.99,671,0.951,39.49,840.16,653.24,906.92,0.76,22.32,-6.37,1.76,0.0439,-0.49,1.21,8.34,-9.04,Healthcare
2020-08-05,NFLX,1263.71,1234.15,467.82,854.04,35878091,-0.849,1302,0.532,25.82,534.3,413.21,687.38,-3.21,57.05,-8.21,0.59,0.0266,-0.34,-4.92,7.59,-12.62,Healthcare
2020-08-05,NVDA,454.95,1333.6,392.21,920.32,90092355,0.873,9799,-0.368,11.28,498.29,840.52,462.59,-3.59,89.56,6.33,1.65,0.004,2.6,-3.43,2.14,-8.43,Finance
2020-08-05,META,982.18,175.72,1109.25,1466.61,70572312,-0.421,9904,0.239,30.3,458.41,1480.96,529.07,1.54,62.61,7.86,0.63,-0.0023,1.03,-2.57,-6.85,-11.49,Consumer
2020-08-05,AMD,1056.52,830.63,108.47,981.09,83090657,0.379,9862,-0.901,39.5,380.3,1285.45,401.13,4.47,45.57,-2.96,1.2,-0.0342,2.83,1.97,2.18,-2.7,Consumer
2020-08-05,INTC,793.35,1374.18,187.41,94.64,22349979,-0.324,9331,-0.467,49.07,1280.91,440.74,333.8,0.88,14.44,-2.94,1.91,-0.0121,1.08,1.09,8.84,-10.67,Consumer
2020-08-06,AAPL,492.7,612.56,59.84,1099.51,10412812,0.936,6709,0.437,11.48,1389.35,584.49,903.85,2.96,16.89,-2.19,0.62,-0.0127,1.31,1.24,9.35,0.69,Healthcare
2020-08-06,TSLA,358.33,1252.87,271.77,1362.93,3338299,-0.797,9717,0.14,31.6,1065.25,1382.02,788.61,-3.32,48.44,6.55,1.03,0.0148,-0.12,0.71,4.57,-8.55,Healthcare
2020-08-06,AMZN,98.12,243.86,150.04,1203.59,60118744,-0.005,270,-0.061,28.0,93.5,1352.53,1115.51,1.54,46.31,4.14,1.28,0.0099,2.5,2.45,3.88,-3.01,Healthcare
2020-08-06,GOOGL,490.72,1406.32,1493.91,896.56,92663462,-0.144,5251,0.382,19.7,1190.04,282.77,496.5,2.33,52.24,-7.56,1.85,-0.044,2.3,4.42,8.77,-14.83,Tech
2020-08-06,MSFT,997.09,1139.56,468.77,1023.39,52535561,-0.348,6506,-0.203,35.51,821.31,1252.44,718.19,-4.58,50.79,2.69,1.0,0.0348,0.35,1.74,-4.17,-13.44,Finance
2020-08-06,NFLX,1410.54,1414.93,266.44,1485.78,11740503,0.291,288,-0.948,16.54,1149.26,481.53,1036.54,-4.03,34.13,-9.8,1.71,0.0438,1.45,2.45,-6.98,4.56,Consumer
2020-08-06,NVDA,1313.25,1031.09,399.44,181.46,16383616,-0.738,4778,-0.118,21.35,684.14,838.51,1446.69,2.82,69.59,4.21,1.58,0.028,0.37,1.08,-4.2,2.61,Consumer
2020-08-06,META,1160.79,576.94,1407.38,1017.51,13039284,0.433,7245,0.804,41.27,109.86,57.39,555.86,-0.6,21.22,5.29,0.96,-0.0322,0.86,2.98,8.98,-13.15,Healthcare
2020-08-06,AMD,1193.25,1410.36,804.23,460.93,6602459,0.961,6027,0.713,28.42,1038.53,1497.96,482.4,-0.94,85.23,6.3,1.01,-0.0328,2.41,4.43,-5.75,-8.21,Healthcare
2020-08-06,INTC,1014.23,449.57,578.99,978.13,42952337,0.609,699,-0.182,49.75,693.99,1153.59,701.47,4.2,19.44,2.51,0.79,0.0226,0.66,1.05,-5.51,-11.14,Finance
2020-08-07,AAPL,427.42,531.65,1316.42,931.05,98581573,0.72,5401,-0.956,25.46,1317.36,400.51,1099.62,4.92,41.59,-6.39,1.54,-0.0059,2.36,-3.19,-6.14,11.9,Consumer
2020-08-07,TSLA,1365.43,1066.17,622.74,272.51,20789633,-0.281,3676,0.273,28.53,1120.3,1041.5,1444.25,2.64,21.07,5.87,1.34,0.0279,2.84,2.7,-0.3,-5.41,Consumer
2020-08-07,AMZN,1022.56,1159.71,535.76,349.78,91367042,-0.35,9245,0.482,22.01,571.36,475.3,827.98,2.93,61.85,8.0,0.73,-0.0425,0.67,1.51,5.93,-3.76,Tech
2020-08-07,GOOGL,862.64,1397.64,350.56,951.36,53362477,0.034,5293,-0.412,19.45,1099.92,179.71,1228.04,-2.92,47.76,2.68,1.43,0.0216,2.51,4.34,-2.36,6.6,Tech
2020-08-07,MSFT,210.93,346.96,597.81,235.93,31803527,-0.909,9917,-0.047,46.89,768.05,666.7,723.38,-3.08,37.43,-4.5,1.25,-0.0076,0.22,-2.28,-8.0,-6.98,Healthcare
2020-08-07,NFLX,698.23,1207.1,509.19,434.51,14237854,0.891,1970,0.984,39.95,339.19,939.89,107.79,4.81,47.51,-6.41,0.64,-0.0469,-0.99,4.7,4.8,-4.89,Finance
2020-08-07,NVDA,717.52,1120.89,1032.09,1261.11,35793263,-0.712,4361,0.153,23.34,658.84,180.18,1346.61,1.95,42.12,-5.37,1.93,0.0045,-0.66,0.52,2.2,11.92,Finance
2020-08-07,META,1303.62,142.5,469.89,524.28,60331538,0.806,2124,-0.298,38.01,372.72,801.69,470.32,1.87,85.52,-9.66,1.75,0.0199,1.95,4.64,-0.42,11.78,Consumer
2020-08-07,AMD,842.64,611.47,886.94,757.69,99622449,-0.833,5594,0.255,48.63,57.22,796.55,251.07,-2.14,12.43,-9.8,0.61,0.0028,-0.6,2.84,9.28,4.18,Finance
2020-08-07,INTC,601.58,460.01,145.54,1414.65,92909445,0.645,8932,-0.64,12.96,407.85,961.54,1494.43,3.86,79.32,-4.06,1.9,-0.0377,2.76,3.66,-0.59,2.36,Healthcare
2020-08-08,AAPL,1466.36,491.51,327.37,379.37,74613378,-0.696,5553,-0.601,20.58,353.81,404.74,553.73,-4.56,65.53,8.46,1.88,0.0316,2.47,-1.76,4.65,-12.76,Tech
2020-08-08,TSLA,210.54,1475.27,640.74,614.96,76358016,-0.924,1927,0.85,18.02,56.29,79.93,247.98,-2.25,34.83,2.43,0.56,-0.0183,1.06,-2.81,-6.83,-1.07,Healthcare
2020-08-08,AMZN,662.7,982.03,1408.58,929.36,98743531,0.439,4802,-0.522,44.79,1186.69,521.04,501.74,-3.2,91.91,-2.28,0.8,0.0421,1.33,1.24,-1.67,-9.03,Finance
2020-08-08,GOOGL,110.94,1090.63,597.02,1145.24,96699346,-0.439,639,-0.378,17.17,161.63,627.94,795.06,2.11,17.69,-9.78,1.55,0.0407,1.78,-1.26,-5.75,9.19,Finance
2020-08-08,MSFT,1122.86,1466.1,1012.91,1357.4,80732469,0.429,7302,0.088,22.32,701.14,971.82,177.54,2.15,31.03,9.79,1.9,-0.03,1.93,4.86,-3.04,5.12,Healthcare
2020-08-08,NFLX,1381.21,596.94,419.88,1377.44,1419794,0.11,4538,0.799,31.75,655.93,1398.75,561.3,0.35,37.48,-0.88,1.73,-0.0024,0.96,-0.05,-0.41,-4.89,Healthcare
2020-08-08,NVDA,456.05,1212.67,234.2,1176.13,31324040,-0.782,3601,0.563,34.84,313.04,344.91,1019.84,-4.95,64.78,9.83,0.92,-0.0363,0.25,-3.9,-6.51,1.4,Tech
2020-08-08,META,1294.6,680.07,134.88,381.08,54022790,0.864,3637,-0.912,42.33,1451.96,1046.63,1378.1,3.74,94.64,4.4,0.55,0.0178,2.64,-0.01,6.06,-3.16,Tech
2020-08-08,AMD,473.72,1310.82,492.85,85.97,29658541,-0.095,6816,0.386,26.29,925.41,191.23,626.28,4.56,59.34,-8.98,1.21,0.0352,-0.81,0.35,-2.48,-14.14,Tech
2020-08-08,INTC,1370.62,311.95,278.61,606.47,48987428,0.469,6918,0.008,31.37,1229.59,326.4,868.62,-2.98,85.63,7.18,0.64,0.0148,0.42,-4.95,7.93,11.23,Healthcare
2020-08-09,AAPL,1143.24,1424.14,302.32,255.25,23825905,0.002,6300,-0.049,48.62,769.4,788.25,972.29,3.42,90.5,0.61,0.87,-0.024,1.67,-2.55,3.49,15.93,Tech
2020-08-09,TSLA,1217.11,367.22,1153.1,1080.06,67724926,0.209,4386,0.383,21.89,1098.08,1077.15,152.59,4.73,46.65,-0.95,1.46,-0.0424,2.56,-4.99,-6.47,17.21,Tech
2020-08-09,AMZN,76.11,523.02,72.97,1008.64,5652328,-0.394,4839,-0.608,19.92,1456.18,1294.92,546.23,-1.73,47.24,5.16,1.24,-0.0431,-0.7,0.61,2.84,11.57,Tech
2020-08-09,GOOGL,1446.08,1146.48,858.82,113.76,35074868,-0.599,2189,0.963,38.42,555.19,1128.66,1042.17,-3.15,25.0,5.5,1.07,0.0111,1.64,-2.08,-9.54,12.87,Consumer
2020-08-09,MSFT,1103.67,620.94,600.22,1263.06,12043587,0.085,5705,0.291,40.85,781.18,72.26,1116.71,4.78,60.16,5.93,1.89,0.0453,0.95,-3.27,6.15,-17.77,Consumer
2020-08-09,NFLX,491.89,931.91,784.5,410.68,4796568,-0.12,7440,-0.269,26.59,796.08,1041.7,566.13,-4.4,12.0,5.21,0.79,0.0195,1.75,3.39,9.48,11.28,Consumer
2020-08-09,NVDA,1252.62,694.63,866.1,676.73,93265675,-0.22,6922,0.2,18.52,1488.39,1245.75,59.77,-2.24,63.43,2.83,1.23,0.0231,0.27,-4.7,3.56,-7.86,Tech
2020-08-09,META,458.21,1126.44,504.38,1018.5,15968453,0.345,3421,-0.567,41.16,387.99,812.02,59.96,2.42,89.29,3.51,1.36,-0.0171,1.84,1.92,8.53,-14.49,Tech
2020-08-09,AMD,1315.49,381.08,477.91,672.66,4036753,0.381,2649,0.268,36.82,1029.2,1450.12,830.27,1.17,76.08,7.17,0.98,0.0086,-0.28,0.73,-4.1,0.88,Consumer
2020-08-09,INTC,213.24,134.76,1113.43,689.87,11166247,-0.908,1316,-0.944,45.05,250.43,56.25,849.65,1.85,64.92,3.81,1.56,-0.0183,2.1,2.72,-1.53,2.82,Finance
2020-08-10,AAPL,1070.34,484.9,1313.35,145.16,91549134,-0.323,4985,-0.318,43.77,1394.26,1237.05,855.79,2.08,83.84,-7.97,1.8,0.0402,2.0,-3.68,-1.51,-0.61,Healthcare
2020-08-10,TSLA,834.01,737.75,329.24,632.09,93144767,-0.176,6993,0.495,18.21,906.05,535.49,1096.54,1.86,72.98,2.91,1.31,-0.0367,2.79,3.72,-7.76,6.11,Consumer
2020-08-10,AMZN,189.97,293.63,191.55,1159.03,66688770,-0.806,9033,0.616,43.29,1296.15,993.15,1385.84,-1.58,52.97,-6.6,1.67,0.0132,-0.31,-1.78,5.93,8.57,Tech
2020-08-10,GOOGL,400.75,564.46,1351.8,1377.01,32081665,-0.528,6408,-0.494,17.01,1348.1,1055.55,1485.75,-1.88,52.11,-9.71,0.59,0.0231,1.89,-4.91,-0.1,-14.52,Tech
2020-08-10,MSFT,67.99,629.98,557.35,649.57,1700662,-0.897,5182,0.079,44.55,857.81,494.06,1066.55,-0.72,10.7,-5.72,0.73,0.0198,0.29,1.57,-0.19,4.68,Healthcare
2020-08-10,NFLX,729.71,133.22,849.41,664.2,25334184,0.992,7325,0.057,40.81,1038.91,1493.37,795.3,3.08,43.44,-6.91,1.19,-0.0243,0.13,3.59,3.37,-17.82,Consumer
2020-08-10,NVDA,486.83,895.8,571.34,1068.81,35217831,0.473,7530,-0.157,32.79,1063.14,199.71,254.44,4.38,52.24,-7.96,1.88,-0.0014,0.61,-1.46,-6.58,-2.05,Finance
2020-08-10,META,917.62,1332.3,232.41,1417.02,5704250,-0.825,8939,-0.543,35.69,717.7,277.69,607.05,-0.45,46.99,-5.7,1.3,0.0163,0.14,0.28,6.2,-16.0,Finance
2020-08-10,AMD,480.99,270.03,904.53,437.24,95181535,-0.96,2897,0.406,14.16,680.52,1343.68,880.06,-4.14,77.6,1.27,1.15,0.0431,-0.01,-0.88,-2.68,-2.02,Consumer
2020-08-10,INTC,484.88,916.82,811.45,688.21,99978413,0.439,918,-0.495,11.6,319.97,222.81,1499.72,4.38,16.1,-6.97,1.4,-0.0,2.07,-4.58,-8.41,-12.98,Finance
2020-08-11,AAPL,1127.63,1013.87,344.34,1204.16,46467713,-0.122,8534,0.822,23.23,606.68,602.87,234.12,-4.2,79.49,-4.41,0.69,-0.0199,1.8,2.53,-6.19,9.38,Consumer
2020-08-11,TSLA,119.81,658.04,705.21,934.06,89050593,0.574,6906,0.057,42.86,1486.6,1113.06,1199.96,-3.41,74.17,6.99,1.48,-0.0113,-0.56,4.41,-4.94,15.98,Healthcare
2020-08-11,AMZN,1359.2,1066.59,1205.57,210.35,65835866,0.847,7101,0.741,28.63,441.3,1197.66,1498.46,3.68,90.08,7.76,0.64,0.0041,1.24,-0.8,-6.44,-13.22,Consumer
2020-08-11,GOOGL,1285.78,645.56,906.12,960.21,87562933,0.199,8026,-0.419,18.94,1155.54,1434.27,1217.67,0.51,37.35,-3.34,1.37,0.0476,0.32,-3.56,-5.16,9.47,Consumer
2020-08-11,MSFT,1018.32,781.72,190.53,320.78,35144678,-0.626,4204,0.614,43.38,136.05,1194.88,1162.36,-1.47,17.65,7.98,1.57,0.0128,2.88,0.05,9.92,-14.15,Consumer
2020-08-11,NFLX,910.17,60.66,844.63,789.81,49261093,0.564,8146,-0.773,19.15,727.83,1274.57,425.09,4.31,75.86,1.71,1.12,-0.0345,0.7,4.05,0.75,-2.65,Finance
2020-08-11,NVDA,1343.84,1052.99,1068.97,817.2,47755875,0.912,112,0.534,42.62,134.69,1426.6,54.88,4.61,58.84,-5.47,1.87,0.0343,-0.84,1.06,2.06,5.02,Healthcare
2020-08-11,META,318.73,1008.95,1199.42,1320.49,36381778,0.16,5994,-0.226,28.12,739.91,852.85,377.68,-1.69,71.25,5.09,0.73,-0.0319,0.33,-2.88,-6.68,1.51,Consumer
2020-08-11,AMD,164.51,105.68,962.22,720.62,30343834,0.364,7150,-0.06,28.54,89.95,547.98,1195.21,3.68,99.67,8.44,0.76,-0.0461,0.25,0.53,-9.12,-17.71,Consumer
2020-08-11,INTC,397.29,583.96,271.35,455.19,24019219,-0.325,3117,-0.666,20.91,939.28,1154.34,205.56,1.79,19.45,3.18,1.28,-0.04,-0.98,-1.73,-3.79,-5.49,Consumer
2020-08-12,AAPL,1202.14,1469.6,1079.75,384.9,51648980,-0.237,7492,-0.963,46.01,900.44,287.14,479.37,-2.26,41.11,-5.97,1.9,0.0286,0.95,-4.76,5.4,-1.19,Consumer
2020-08-12,TSLA,100.27,660.07,1032.15,1317.67,83085782,0.469,789,0.332,13.55,1206.87,148.94,865.63,4.41,19.27,-8.28,1.09,0.0402,2.62,4.14,1.18,-4.34,Consumer
2020-08-12,AMZN,895.07,777.82,85.42,297.97,65868061,0.856,5978,0.175,15.78,895.76,1188.73,890.72,-4.37,86.06,-5.41,1.89,-0.0232,2.21,2.94,-9.78,6.62,Tech
2020-08-12,GOOGL,1493.38,1369.4,647.03,667.51,38971160,0.258,3238,0.245,35.44,1392.7,1428.47,837.33,-1.82,1.7,-3.23,1.54,-0.0002,1.74,4.24,5.78,15.53,Consumer
2020-08-12,MSFT,1290.76,1090.03,532.78,321.4,80111902,0.58,8076,-0.49,44.0,1185.5,691.55,1472.28,-1.04,13.52,-3.33,1.67,0.0097,0.37,1.83,-7.92,6.71,Tech
2020-08-12,NFLX,806.1,894.0,1020.65,1171.29,3655687,-0.657,8968,-0.521,13.82,242.35,283.64,67.81,1.91,24.79,-0.03,1.91,-0.0081,-0.07,-0.5,-1.19,3.6,Finance
2020-08-12,NVDA,142.28,1206.82,363.4,737.84,93738066,-0.576,6427,0.661,39.35,434.94,770.68,757.02,-4.62,77.13,0.1,1.36,-0.0435,0.37,-0.07,9.99,-14.04,Consumer
2020-08-12,META,1255.49,1303.33,906.76,559.16,32533593,0.064,4403,0.523,39.7,88.03,620.31,781.41,3.9,62.85,-0.57,1.46,-0.0443,-0.51,-2.95,-7.57,-6.05,Consumer
2020-08-12,AMD,918.52,712.49,1374.15,573.59,22697563,-0.647,9615,-0.326,33.26,609.89,590.09,475.32,1.59,38.86,-3.12,1.37,-0.006,-0.6,-1.14,6.3,1.93,Finance
2020-08-12,INTC,216.65,738.91,1206.81,1285.71,86184063,0.27,1102,0.276,29.47,788.83,960.72,811.35,-2.25,15.87,-7.86,1.68,0.0298,1.3,-3.36,5.98,17.36,Tech
2020-08-13,AAPL,186.09,609.77,1386.11,852.97,34822019,-0.417,7508,0.656,22.84,1421.62,303.37,1026.26,1.58,32.16,-1.63,0.91,-0.0415,2.26,-0.27,-1.1,-7.81,Tech
2020-08-13,TSLA,1368.96,1451.72,1468.83,1090.91,22888222,0.583,8242,0.778,24.06,807.29,601.7,1025.5,0.37,74.34,9.72,1.68,-0.0294,-0.6,1.46,9.77,-6.48,Consumer
2020-08-13,AMZN,1020.34,1060.89,65.47,1350.71,38355599,0.616,1865,-0.988,36.98,1182.49,1309.58,177.39,-1.64,38.2,3.08,1.57,-0.023,0.34,-2.43,-3.84,3.58,Finance
2020-08-13,GOOGL,1252.47,170.67,952.97,1357.53,18969765,-0.072,9845,0.627,12.61,438.63,1108.01,1213.57,-4.71,46.26,-1.2,1.4,0.0059,-0.51,4.44,-3.68,15.99,Tech
2020-08-13,MSFT,1324.52,1301.29,648.62,526.34,22170351,-0.638,5878,-0.299,33.4,272.08,130.6,1399.53,0.51,60.86,-8.33,0.56,-0.0457,0.24,1.47,-6.95,1.73,Tech
2020-08-13,NFLX,879.07,746.81,1296.79,1431.05,59690057,0.294,2391,0.437,21.15,1225.71,795.16,229.24,-4.18,91.29,-5.74,1.66,0.036,2.32,-2.8,-2.6,-13.02,Finance
2020-08-13,NVDA,800.3,149.69,415.13,86.07,64088364,0.986,7830,-0.257,28.66,408.77,182.38,654.13,3.1,25.01,1.49,0.7,-0.0029,-0.86,-3.33,-4.07,-16.98,Tech
2020-08-13,META,674.12,847.09,1472.49,596.41,59970534,0.245,4966,0.212,32.36,1313.44,1438.37,792.04,-4.11,44.8,-0.04,1.94,-0.0015,1.59,-3.3,2.09,15.56,Consumer
2020-08-13,AMD,509.57,654.89,939.88,1348.91,76646051,-0.928,8529,0.294,45.43,296.28,404.73,245.49,-0.71,31.03,-9.62,0.62,-0.0173,-0.76,4.74,-9.19,6.8,Healthcare
2020-08-13,INTC,680.16,1322.74,1200.63,448.22,81035705,-0.965,6553,-0.19,33.16,1284.8,1402.3,779.91,-0.65,46.62,-8.28,1.58,-0.0288,0.71,-2.63,-3.79,-11.18,Healthcare
2020-08-14,AAPL,1172.13,345.79,174.12,445.97,4403154,-0.359,1684,0.026,19.09,1170.63,1259.31,349.95,0.56,69.65,-2.88,1.04,-0.0136,0.9,-3.32,-9.91,8.98,Healthcare
2020-08-14,TSLA,922.79,1248.37,316.01,488.8,71813051,-0.608,1407,0.453,13.18,936.27,849.48,1406.27,-4.6,48.21,-7.18,1.6,0.0413,0.61,-3.36,-9.87,8.78,Finance
2020-08-14,AMZN,1344.16,858.65,1149.69,937.85,23465042,0.626,2185,-0.047,35.08,1282.82,537.64,700.28,-2.96,83.45,9.16,1.28,-0.0406,1.55,-1.56,6.41,10.88,Tech
2020-08-14,GOOGL,692.9,129.18,81.88,685.58,89981835,0.69,131,-0.972,31.8,529.53,1294.02,1492.61,-3.0,55.33,-9.32,1.44,-0.0439,2.89,1.15,5.0,15.69,Consumer
2020-08-14,MSFT,930.28,1459.18,1234.47,1103.77,97214333,-0.483,7820,-0.974,36.87,290.75,271.54,117.44,0.99,38.58,9.48,0.61,-0.0386,0.07,-4.21,4.88,-13.92,Consumer
2020-08-14,NFLX,965.4,793.29,70.23,1347.62,39662796,-0.349,391,0.323,28.38,277.71,310.96,234.99,-2.36,78.23,3.13,1.95,0.0277,1.44,-3.41,-2.93,18.27,Finance
2020-08-14,NVDA,907.96,471.77,1002.82,1027.59,70053976,-0.528,3786,0.694,43.01,442.02,375.85,692.66,-3.56,43.13,-1.86,0.51,-0.0452,0.42,4.76,3.98,19.94,Tech
2020-08-14,META,1068.82,730.64,579.39,346.48,27440792,0.817,1742,0.571,46.81,697.03,916.66,1317.82,-4.82,51.56,0.79,1.91,-0.0167,3.0,1.18,-4.87,-19.42,Finance
2020-08-14,AMD,394.28,1293.89,936.67,1402.39,81213595,0.005,7866,-0.379,11.6,1320.23,505.77,855.08,3.41,99.47,-1.8,1.35,-0.0075,2.8,-3.6,-3.81,-16.35,Consumer
2020-08-14,INTC,792.93,492.11,1059.25,433.51,3339326,0.312,8869,-0.058,39.76,179.83,1484.31,1111.9,4.72,78.64,1.46,0.89,0.0007,-0.63,0.5,1.25,-2.64,Healthcare
2020-08-15,AAPL,201.13,329.38,546.59,267.35,93364841,-0.169,4009,-0.532,11.41,1377.1,332.91,664.17,2.03,85.51,-6.96,1.46,-0.0497,2.89,-2.59,3.99,-18.62,Consumer
2020-08-15,TSLA,607.54,237.15,206.55,180.45,67098036,0.262,1323,0.978,27.8,1391.97,1218.13,108.74,-0.87,59.29,-7.6,1.51,-0.0013,1.95,4.74,-4.69,9.4,Tech
2020-08-15,AMZN,757.12,481.9,150.99,866.91,8556484,-0.228,8738,-0.479,28.46,1104.49,188.96,989.33,-3.78,34.82,0.57,1.6,-0.0305,2.97,-1.11,3.59,6.03,Consumer
2020-08-15,GOOGL,995.73,1181.07,903.96,214.96,91425424,-0.321,4473,-0.167,37.85,1355.41,562.5,969.3,-0.25,99.13,-8.57,0.52,-0.0402,2.08,-3.58,9.25,11.03,Consumer
2020-08-15,MSFT,1428.27,733.86,804.95,251.23,67242666,0.269,2679,0.362,24.1,1166.48,403.46,153.57,-0.43,24.4,-4.15,1.97,0.0033,-0.48,1.13,-0.12,19.94,Finance
2020-08-15,NFLX,920.94,379.85,1126.19,485.04,81303214,0.182,1522,0.752,42.84,816.04,1466.41,297.78,-0.8,87.28,8.54,1.43,0.0244,2.0,-3.63,-1.86,17.34,Consumer
2020-08-15,NVDA,1128.21,290.97,789.12,458.4,28352340,-0.413,7658,-0.897,23.71,921.09,87.31,740.43,-1.22,91.13,7.52,1.07,0.0435,1.91,0.18,-5.35,-8.01,Finance
2020-08-15,META,784.09,532.46,662.55,926.15,94439189,-0.701,6845,-0.398,23.7,960.93,1096.42,697.62,-0.03,81.76,6.63,1.36,0.0413,-0.33,3.52,-2.88,-4.14,Finance
2020-08-15,AMD,969.45,1412.89,627.23,1234.28,55535910,-0.263,2709,0.138,18.91,234.0,409.2,1141.01,-4.27,11.41,0.14,0.77,-0.0101,2.01,-1.54,0.58,11.04,Finance
2020-08-15,INTC,152.85,547.39,88.35,1153.96,99494257,-0.17,3181,0.237,37.35,329.93,1226.31,611.75,-4.62,85.41,-9.44,0.87,0.0204,1.7,-0.23,8.88,-4.47,Consumer
2020-08-16,AAPL,418.87,1482.78,536.56,430.6,58811449,0.257,6834,-0.86,13.06,808.88,501.28,1011.79,-4.36,66.38,-7.57,0.63,0.0196,2.98,-3.92,-4.78,7.95,Finance
2020-08-16,TSLA,574.69,753.58,1465.23,405.7,2135736,0.829,8350,0.328,24.52,217.08,321.56,1071.41,-3.0,68.08,8.39,1.82,-0.0088,1.47,1.46,-5.37,16.74,Tech
2020-08-16,AMZN,735.12,309.79,1316.66,1450.4,78347973,-0.928,8750,0.056,20.68,1449.22,1054.91,985.26,-2.22,78.65,6.73,0.88,-0.0402,0.66,-3.88,9.21,-3.76,Finance
2020-08-16,GOOGL,116.19,1342.15,527.6,61.94,97752335,-0.513,203,0.655,19.17,785.33,423.49,914.38,-3.31,49.05,-2.47,1.61,-0.0118,2.82,-1.73,2.12,2.42,Tech
2020-08-16,MSFT,253.03,717.52,902.3,1325.59,93012481,-0.613,5026,-0.556,12.44,601.12,754.04,1218.24,-2.48,26.72,4.58,0.91,0.0492,1.51,3.41,4.71,13.66,Healthcare
2020-08-16,NFLX,451.38,1079.02,1278.58,339.61,78833586,0.005,9080,-0.61,17.62,278.43,240.72,1002.81,-3.14,57.49,7.09,0.72,0.0055,0.39,-3.5,6.59,-0.89,Consumer
2020-08-16,NVDA,1458.72,1476.38,689.85,1423.56,61752128,-0.141,841,0.587,27.85,653.97,1100.67,1259.57,-3.49,10.87,2.41,0.66,-0.0159,-0.92,3.4,-8.36,-8.43,Finance
2020-08-16,META,530.45,122.75,76.04,546.35,24496376,0.458,9864,0.408,30.15,488.52,639.91,973.19,-2.07,67.48,7.07,1.79,0.0244,2.03,1.31,-0.3,-9.67,Finance
2020-08-16,AMD,748.96,190.21,158.04,688.51,2865501,-0.515,6544,0.583,20.78,177.49,253.84,280.51,-1.02,48.29,-5.11,0.68,0.0186,-0.52,-3.59,-7.2,-17.12,Consumer
2020-08-16,INTC,334.34,1094.66,790.07,1075.32,50918905,0.189,4823,0.564,36.01,1452.16,1125.31,498.7,2.44,50.23,-0.76,0.63,0.0079,2.69,-3.32,2.49,-6.79,Consumer
2020-08-17,AAPL,935.63,458.65,1455.69,902.12,96731562,0.768,7759,-0.792,23.43,434.22,199.88,529.02,4.56,18.58,1.58,0.51,0.0137,2.85,1.63,9.07,7.43,Consumer
2020-08-17,TSLA,456.99,317.24,1055.15,511.01,87121380,0.821,5303,-0.443,24.69,1051.18,883.49,186.18,4.19,4.13,2.62,1.05,0.0085,-0.05,2.29,-8.87,-17.65,Tech
2020-08-17,AMZN,350.14,107.07,152.83,853.05,28001903,0.918,3076,-0.48,41.3,182.42,930.85,1053.84,-0.24,61.13,9.74,1.91,0.0456,-0.55,1.56,-4.52,-9.03,Healthcare
2020-08-17,GOOGL,799.03,81.68,324.57,1109.52,94161046,0.547,7526,0.869,32.08,1374.1,1399.01,912.91,-0.39,65.88,6.92,1.86,0.0009,1.38,2.14,9.99,-15.54,Finance
